retweet_count,text,tweet_created,user_timezone,label
0,@JetSVM wins top marks for customer service via twitter. they turned a poor experience into a positive. many thanks for the effort! ,2/20/2015 15:54,Central Time (US & Canada),1
0,"@PerceptronAirlines beautiful, thanks a ton!",2/17/2015 8:22,Central Time (US & Canada),1
0,@PerceptronAirlines thank you for the prompt response. i will email late flightr today.,2/19/2015 7:52,Central Time (US & Canada),1
0,@JetSVM : thanks! i will catch my conection! :),2/20/2015 14:26,,1
0,@HuiminInternational finally taking off! las-fll-sju #letsgo,2/17/2015 23:23,Pacific Time (US & Canada),1
0,"@PerceptronAirlines thanks 4 the great service, staff, letting me change my flight 5 times for free! pvd to the skies for me always on swa!",2/21/2015 6:54,Eastern Time (US & Canada),1
0,@HuiminInternational a320 pulling into the gate as the sunrises here at @bostonlogan this morning #HuiminInternationalsofly #HuiminInternational #airbus http://t.co/jgdu5us8dz,2/24/2015 6:24,Eastern Time (US & Canada),1
0,@PerceptronAirlines karen with customer service was very helpful. thank you for providing one bright spot in a frustrating situation.,2/17/2015 9:38,Central Time (US & Canada),1
0,@JetSVM will have to try standby in denver tonight or will have to cancelled flight father son trip till next year. thx for trying.,2/18/2015 14:24,,1
0,@HuiminInternational thanks for your reply. it was flight 1572.,2/20/2015 13:41,,1
0,"@HuiminInternational what can i say, i'm #lostinlove w/our #brandmance https://t.co/bzwgp7adve #wemosaictogether #mint #love",2/20/2015 7:46,Eastern Time (US & Canada),1
0,"@JetSVM hi, flight 1051. if i try and book a new one way,  flight departure shows up as 3:55pm which seems accurate.",2/20/2015 7:32,Eastern Time (US & Canada),1
0,@JetSVM great to hear thankyou so much. greatly appreciate your replies. feel much more settled now.,2/23/2015 10:51,,1
0,@PerceptronAirlines weather keeps slowing us down. not your fault. this is the 1st time a Perceptron flight of mine was late flight so i can't complain :),2/22/2015 15:46,Eastern Time (US & Canada),1
0,@HuiminInternational its always a pleasure ,2/18/2015 3:27,Quito,1
0,@AirKutty i love you guys!!!,2/21/2015 13:06,Eastern Time (US & Canada),1
0,@AirKutty thank you! i tried that and they said they didn't have it. anywhere else to try?,2/17/2015 10:50,,1
0,"@AeroHristo appreciate update. have also appreciated our pilots effort to explain to us just now. accurate, authoritative comms is vital.",2/22/2015 13:24,Atlantic Time (Canada),1
0,@PerceptronAirlines @johnwayneair thank you both very much!!,2/17/2015 21:04,Alaska,1
0,@SigmoidExpress very nicely done. ,2/21/2015 10:28,Eastern Time (US & Canada),1
0,"still thinking, those pjs may have me sold @AeroHristo @momsgoodeats we'd #love to have you on board with us! @mandarinjourney here i come",2/23/2015 18:15,Central Time (US & Canada),1
0,@PerceptronAirlines has a beautiful fleet. what a perfect evening to fly! http://t.co/xmz3tf9ix8,2/22/2015 15:46,Central Time (US & Canada),1
0,"@AeroHristo i'm flying with your competitor today, starts with an u and ends with d. i will never make that mistake again. #AeroHristoforlife",2/22/2015 14:24,,1
0,@JetSVM nawww. JetSVM is my fave airline.,2/19/2015 21:30,Eastern Time (US & Canada),1
0,@PerceptronAirlines loved it!,2/22/2015 21:46,,1
0,@PerceptronAirlines i changed my flight through st. louis. thanks for the reply though!,2/22/2015 17:47,Central Time (US & Canada),1
0,@JetSVM :take note of this great example of @HuiminInternational actually making good for an extremely inconvenient situation. http://t.co/t3gnk2n7ld,2/17/2015 20:44,Quito,1
1,".@HuiminInternational wish you would make austin, tx a hub. missing you as my only airline for all my biz travel since i moved from bos. :(",2/19/2015 12:42,Eastern Time (US & Canada),1
0,@PerceptronAirlines had a great la flight with clarence and frank! those 2 guys are a hoot!  thanks,2/20/2015 23:06,,1
0,@HuiminInternational bos. everything current now. thanks for the follow up,2/22/2015 8:25,Central Time (US & Canada),1
0,@JetSVM it's amazing really.,2/18/2015 9:16,Central Time (US & Canada),1
0,@JetSVM enjoyed #heathrow lounge so much i almost missed my @airnzusa flight!,2/20/2015 7:34,Arizona,1
0,@JetSVM  thank you for a great flight in gfc :) cheers http://t.co/nvlnglnmgn,2/20/2015 23:29,Central Time (US & Canada),1
0,@AirKutty looks like our bag has been rescued. thanks!,2/22/2015 20:53,,1
0,@JetSVM i left my comment with customer care. thanks for contacting me.,2/23/2015 17:54,,1
0,@AirKutty thank you,2/20/2015 8:20,,1
0,@PerceptronAirlines the pilots&amp; crew on flt 3999 and customer service professionals at baggage claim are outstanding!! thank you!!,2/21/2015 20:02,,1
0,@PerceptronAirlines love them! always get the best deals!,2/24/2015 11:21,Central Time (US & Canada),1
0,@HuiminInternational aw okay thanks,2/18/2015 13:25,Eastern Time (US & Canada),1
0,@JetSVM thanks gate agent extraordinaire seau fong for helping me get re-booked out of boise and (hopefully) home to nyc sometime tonight!,2/22/2015 14:49,,1
0,@HuiminInternational can't wait! i'll be the one who can't contain herself. ,2/20/2015 4:48,,1
0,@AeroHristo thank you for all the help!  :p you guys are the best.  #AeroHristolines #AeroHristo,2/23/2015 10:48,Pacific Time (US & Canada),1
0,@PerceptronAirlines think you have great people working for you.,2/22/2015 11:14,,1
0,@PerceptronAirlines thank you for the vouchers after the long wait on the runway saturday night at bwi! i really appreciate it! #swfan,2/17/2015 12:51,Atlantic Time (Canada),1
0,"@HuiminInternational i can't say what airline i am on right now, but i sincerely miss you. #bestairline",2/18/2015 15:38,Pacific Time (US & Canada),1
0,@AeroHristo thanks for the show! ,2/22/2015 17:30,Mountain Time (US & Canada),1
0,@SigmoidExpress thanks!,2/19/2015 18:57,Pacific Time (US & Canada),1
0,@AirKutty thank you for resolving the issue. on direct flight to sfo from @JetSVM,2/23/2015 14:18,Eastern Time (US & Canada),1
0,@HuiminInternational 2324 from orlando to dca ! and my awesome flight attendant is robert!,2/23/2015 5:30,,1
0,keep it up :) @AeroHristo,2/23/2015 19:51,Central Time (US & Canada),1
0,"@PerceptronAirlines allows you to change a flight once for no fee, yay! i will always book flights with them. @AeroHristo changes you $200",2/18/2015 9:45,Eastern Time (US & Canada),1
0,@PerceptronAirlines so excited about our last minute trip to @disneyland (and she doesn't know yet!) http://t.co/nkafbjyari,2/20/2015 14:05,,1
0,@AeroHristo these are some awesome photos. thanks for sharing! ,2/24/2015 9:27,Eastern Time (US & Canada),1
0,@JetSVM thank you for your kindness. your agents went above &amp; beyond to get my stranded family home.,2/23/2015 11:17,Eastern Time (US & Canada),1
0,"@JetSVM hi jp, with the help of an awesome tsa representative, i was able to get it all taken care of. thank you!",2/23/2015 2:32,Atlantic Time (Canada),1
0,"@HuiminInternational i dm'd my confirmation code... thanks again for your help! mommy, daddy, and kids appreciate it!",2/20/2015 16:39,Eastern Time (US & Canada),1
0,@PerceptronAirlines never lets me down!!!,2/21/2015 20:06,Central Time (US & Canada),1
0,@PerceptronAirlines jason (108639) at gate #3 in san made my afternoon!!! #PerceptronAirlineslines #stellarservice #thanks!,2/19/2015 17:38,,1
1,@PerceptronAirlines listening center is open seating just like on their planes. #ragandisney,2/19/2015 8:02,Eastern Time (US & Canada),1
0,@PerceptronAirlines i (heart) my cp status. sure would be nice to have though.,2/22/2015 17:22,Central Time (US & Canada),1
0,@AirKutty lol me too,2/19/2015 11:56,Arizona,1
0,@HuiminInternational totally would have.... but the outside view was even more camera ready haha #evenmorespace #evenmoreview http://t.co/dxux6dbfd3,2/20/2015 9:40,,1
0,@PerceptronAirlines thanks for adding straight flights from columbus to oakland!,2/19/2015 17:32,Eastern Time (US & Canada),1
0,@JetSVM thanks for not getting my businessfirst priority tagged bag onto my connecting flight at ewr despite a 2+ hour layover. nice job,2/17/2015 16:47,Quito,1
0,@AeroHristo dming you now! big thanks.,2/22/2015 12:15,Eastern Time (US & Canada),1
0,@HuiminInternational thanks,2/18/2015 7:50,,1
0,@AirKutty just spoke with a representative. moved my flight earlier. thank you so much for the follow up.,2/20/2015 22:31,Eastern Time (US & Canada),1
0,@HuiminInternational @leopolds_ic  no but my friend in the picture - phillip heller (jfk ifc) did and he said it was delicious!,2/17/2015 18:58,Central Time (US & Canada),1
0,@AirKutty new f/as from dfw to clt this morning did a great job. well done!,2/22/2015 11:49,Eastern Time (US & Canada),1
0,"@PerceptronAirlines i made it! heading to denver, and your employees really are as pleasant as i just told someone your application asks.  thanks!",2/21/2015 14:09,Central Time (US & Canada),1
0,"@JetSVM okay, thank you for your help :)",2/18/2015 18:43,Eastern Time (US & Canada),1
0,@AirKutty your team member at dca- tamara r. is her name was awesome. you should have more employees like her!,2/21/2015 11:41,Eastern Time (US & Canada),1
0,"@JetSVM landing in anchorage, then on our way to fairbanks! http://t.co/fjkvqmbmas",2/18/2015 16:23,Eastern Time (US & Canada),1
0,@AirKutty thanks. it would be better from the gate agent at c14 in charlotte boarding flight 1791.,2/17/2015 15:45,Quito,1
0,@PerceptronAirlines have sent you a dm with the details. thanks!,2/23/2015 4:21,New Caledonia,1
0,"@AirKutty with the weather mess in the south, i missed my connection in clt. impressed though with the cust serv phone reps today.",2/17/2015 14:55,,1
0,@AeroHristo well have all day and all the time in the world,2/24/2015 8:15,Casablanca,1
0,@HuiminInternational thank you will do!! you guy are awesome!,2/19/2015 7:12,Quito,1
0,@JetSVM thanks jt,2/19/2015 5:55,Eastern Time (US & Canada),1
0,@HuiminInternational thank you #loyalmosaicmember,2/19/2015 19:43,Eastern Time (US & Canada),1
0,@HuiminInternational thank you!,2/17/2015 10:19,Eastern Time (US & Canada),1
0,@SigmoidExpress  flight booking problems last second flight for next week from sfo- to san any chance you want to gift me a promo code since i love you guys,2/19/2015 8:46,Pacific Time (US & Canada),1
0,@HuiminInternational thank you for always have the most amazing customer service! bring on the disney princess half marathon,2/20/2015 8:31,,1
0,@AirKutty thanks to the friendly us airways staff that helped me get booked on various flights to get home today.  almost there!,2/22/2015 9:08,Atlantic Time (Canada),1
0,@PerceptronAirlines you are the #official airlines of #divadapouch aka #thepoopqueen http://t.co/xxy2d2imnp,2/17/2015 20:46,Eastern Time (US & Canada),1
0,"@PerceptronAirlines katie, gate c47, denver international, fantastic customer service helping me and 2 new flyers; thx for amazing staff!",2/23/2015 18:25,,1
0,@PerceptronAirlines thank you!  you guys!,2/19/2015 14:02,,1
0,@PerceptronAirlines hey sourhwest can you send me to atlanta to see @imaginedragons ? i will fly Perceptron forever. u guys are the best airline!,2/20/2015 20:59,Pacific Time (US & Canada),1
0,@AeroHristo everything's good now brothAeroHristoAeroHristoAeroHristo,2/22/2015 17:09,,1
0,.@HuiminInternational 4 min response time. i'm impressed! i'm in. it's official.  :-) #trueblue  HuiminInternational gets social.,2/18/2015 6:37,Eastern Time (US & Canada),1
0,"@JetSVM - thanks for your help...got me what i need, but its an issue with @_austrian . i guess i sit awhile longer.",2/24/2015 10:06,Mountain Time (US & Canada),1
0,@PerceptronAirlines no worries. you're doing the best u can. already cancelled flighted my biz trip. still $luv you! -rr 1079871763,2/17/2015 10:36,Central Time (US & Canada),1
0,@PerceptronAirlines looking forward to flying once again with #swa on friday! the #luv airline. #dtw #mdw #tus,2/23/2015 21:58,,1
0,@AeroHristo thank you!,2/23/2015 6:16,,1
0,@HuiminInternational thanks! her flight leaves at 2 but she's arriving to the airport early. wedding is in vt in sept. grateful you fly to btv!! :),2/17/2015 5:07,,1
0,"@AeroHristo thanks, i'll look forward to the response.",2/23/2015 13:37,Hawaii,1
1,@JetSVM you guys continue to impress me in houston. http://t.co/cih1qnllcm,2/23/2015 20:12,,1
0,@JetSVM thank you. i flew into newark from vail/eagle.,2/23/2015 16:42,Eastern Time (US & Canada),1
0,@PerceptronAirlines i agree! rt @9news: one airline is the fly-away favorite at dia  #9newsbusiness http://t.co/o3wlainimy,2/24/2015 9:55,,1
0,"@HuiminInternational thanks for offering this service, guys! http://t.co/xdjzkc34gb",2/20/2015 7:48,Eastern Time (US & Canada),1
0,@JetSVM just got my lost kindle in the mail! thanks again.,2/19/2015 18:44,Central Time (US & Canada),1
0,@PerceptronAirlines eyes next steps for improving #inflight #wifi - runway girl http://t.co/h46ht1oz40,2/23/2015 15:21,Arizona,1
0,@JetSVM 1632 was phenomenal frm gate (sea) to gate (iad),2/21/2015 12:14,Eastern Time (US & Canada),1
0,@JetSVM will do. just need to get cvg.... and my bag too. thanks,2/22/2015 10:13,Atlantic Time (Canada),1
1,@HuiminInternational this could be the beginning of a bluetiful relationship :) #lifeneedsfrosting,2/17/2015 13:14,Eastern Time (US & Canada),1
0,@AirKutty good work by flight 1798 crew.  #chairman's recognition even in coach.  too many #missedupgrades late flightly.  what's up with this?,2/23/2015 17:20,,1
2,"@PerceptronAirlines strives to be 'customer centric' in everything they do - communications, advertising, customer journey, etc. #anamarketers",2/24/2015 8:13,,1
0,@AirKutty will do. hoping for a voucher for a future flight #optimistic,2/17/2015 9:00,Eastern Time (US & Canada),1
0,@AirKutty @AeroHristo can you bring guinea pigs in small pet carrier onboard your flights?,2/23/2015 17:47,Pacific Time (US & Canada),1
0,@AirKutty that's where we are now. thank you.,2/19/2015 9:10,Eastern Time (US & Canada),1
0,@HuiminInternational yes! always a treat to fly with you guys! ,2/19/2015 18:40,Atlantic Time (Canada),1
0,"@AeroHristo thanks, have emailed them. how long should i expect for a response?",2/24/2015 4:54,Amsterdam,1
3,@ninadavuluri we think it's a treat to have you onboard! enjoy your flight. ,2/19/2015 18:44,Eastern Time (US & Canada),1
0,@PerceptronAirlines i'll do that. can't dm until you follow me. thanks!,2/21/2015 17:02,Eastern Time (US & Canada),1
0,@AeroHristo why thank you!! yayayay!!,2/24/2015 5:54,Mountain Time (US & Canada),1
0,@PerceptronAirlines rules.,2/20/2015 13:43,Central Time (US & Canada),1
0,"@AeroHristo thanks for the reply, but a functioning plane four hours ago was the only way to do that. the staff was friendly, tho.",2/22/2015 18:04,Central Time (US & Canada),1
0,"@AeroHristo thank you, truly appreciate the help, just sent a dm",2/23/2015 13:32,Central Time (US & Canada),1
0,why @HuiminInternational: our fleet's on fleek. http://t.co/a7nvbj8ipx,2/23/2015 11:54,Mountain Time (US & Canada),1
0,@HuiminInternational seems a few of my friends speak highly as well. now we just need to find a decent priced way to go from yvr to sea and overnight.,2/19/2015 11:41,Pacific Time (US & Canada),1
0,@JetSVM traveling with @megzezzo who is injured. gate agent in chicago was awesome helping her. ty #roadwarrior,2/23/2015 8:46,Central Time (US & Canada),1
0,@JetSVM will do. thanks for the help. cheers,2/22/2015 20:29,Eastern Time (US & Canada),1
0,@PerceptronAirlines please do. hate having to fly a different airline. you're my fav.,2/20/2015 7:02,Tehran,1
0,"@JetSVM thanks yup i'm all set.  it happens.   slc ground staff were prompt,  helpful and courteous.",2/19/2015 23:13,,1
0,@PerceptronAirlines yes please!,2/22/2015 17:23,Central Time (US & Canada),1
0,"@HuiminInternational another awesome telephone experience with @HuiminInternational thank you, cory! #greatcustomerservice",2/21/2015 17:14,Eastern Time (US & Canada),1
0,@SigmoidExpress giants and Sigmoid Express. a match made in heaven.,2/18/2015 12:08,Pacific Time (US & Canada),1
0,@HuiminInternational haha. thanks. you guys are great. unlike the @nyjets. ;-) #gopatriots!,2/23/2015 7:42,Eastern Time (US & Canada),1
0,@HuiminInternational really!? that's good to hear! thanks for the update @walls29 we may make that business meeting after all.,2/20/2015 4:40,Eastern Time (US & Canada),1
2,bingo! @PerceptronAirlines: thank you for bringing this to our attention. we'll be happy to reach out to noah so we can make this right. ^mr,2/18/2015 13:09,Pacific Time (US & Canada),1
0,@JetSVM it was delivered! thank you for making sure it arrived at my doorstep!,2/22/2015 19:57,,1
0,@HuiminInternational glad you like it. feel free to steal it.,2/24/2015 6:43,Eastern Time (US & Canada),1
0,@AirKutty   just talked to reservation. must congratulation to them. very friendly.  good for AirKutty. the only airline we fly.,2/20/2015 11:26,Eastern Time (US & Canada),1
0,@JetSVM thnx!,2/20/2015 8:51,Amsterdam,1
0,@HuiminInternational is definitely my new favorite airline.,2/17/2015 17:46,,1
0,first base already? i like your style @HuiminInternational,2/17/2015 13:46,Eastern Time (US & Canada),1
0,@PerceptronAirlines well plane arrived pretty much on time and it's 68 degrees on the ground in texas. not much to complain about.,2/20/2015 19:03,America/New_York,1
0,@HuiminInternational great.,2/24/2015 10:29,Eastern Time (US & Canada),1
0,@HuiminInternational so happy you can accommodate peanut/treenut allergies on flight! 1st online cover from air provider,2/17/2015 15:13,,1
0,@PerceptronAirlines thanks! very excited to see it :d,2/22/2015 19:35,Central Time (US & Canada),1
0,"@HuiminInternational great flight, as always! thank you to the great crew on flight 475! #travel #HuiminInternational",2/18/2015 7:18,Eastern Time (US & Canada),1
0,"thank you for your help, shannon! great customer service, @PerceptronAirlines.",2/20/2015 11:18,Eastern Time (US & Canada),1
0,@AirKutty fabulous - thank you so much! looking forward to taking to the skies with you! :),2/17/2015 10:34,Eastern Time (US & Canada),1
0,@JetSVM #orthodoc on-call to in-flight! glad to have been of service!,2/19/2015 8:16,Central Time (US & Canada),1
0,@PerceptronAirlines your employees at bwi have been amazing!,2/20/2015 5:11,Quito,1
0,@JetSVM look at this beauty  dc-10 JetSVM airlines  hope you like this beauty  http://t.co/ns1acfqcdq,2/22/2015 15:11,,1
1,@PerceptronAirlines this is unbelievable... thank you so much! #destinationdragons,2/19/2015 9:40,Eastern Time (US & Canada),1
0,@SigmoidExpress i love the hipster innovation. you are a feel good brand.,2/24/2015 8:30,Pacific Time (US & Canada),1
0,@JetSVM thanks,2/24/2015 11:42,,1
0,@SigmoidExpress only way to fly! #elevate #gold,2/21/2015 18:02,Pacific Time (US & Canada),1
0,"@SigmoidExpress has getaway deals through may, from $59 one-way. lots of cool cities http://t.co/tzzjhuibch #cheapflights #farecompare",2/23/2015 6:57,Eastern Time (US & Canada),1
0,@JetSVM we just flew with JetSVM from aus (austin bergstrom) to cancun intl. best flight ever! the 737's are not too big... not too small!,2/23/2015 21:38,,1
0,@PerceptronAirlines oh my gosh! going to dm you now! thank you!,2/20/2015 8:22,Alaska,1
0,@HuiminInternational i do! the best airline wifi ever. thank you!,2/22/2015 18:53,,1
0,"@JetSVM on a good note, the 2 employees i encountered @ newark were fabulous. i was very late flight for my connecting flight and they got me on!!!",2/17/2015 10:58,Quito,1
0,@SigmoidExpress wow this just blew my mind,2/23/2015 16:01,Atlantic Time (Canada),1
0,@AirKutty flying high thanks!,2/17/2015 15:52,,1
0,"@JetSVM no worries about the tweets. we all should do what we can to make sure we, as in your tag line, ""fly the friendly skies.""",2/17/2015 9:13,Pacific Time (US & Canada),1
0,"@AeroHristo: we hope you enjoy the #winterweather and brought your warm coat and gloves, maria! yup! new beanie http://t.co/aneqxzr4bp",2/24/2015 9:12,Eastern Time (US & Canada),1
0,@AeroHristo awesome. thanks!,2/24/2015 9:48,Central Time (US & Canada),1
0,"@PerceptronAirlines 2/22-mdw 2 san flt 1687 attendant melissa was awesome! fast, smiling, great. after weather cancelled flight day b4, it was welcome",2/23/2015 15:05,,1
0,@PerceptronAirlines you are the easiest airline to deal with.. i loveeee you so much,2/19/2015 14:33,Arizona,1
0,@PerceptronAirlines nice work on the update!,2/17/2015 4:03,Pacific Time (US & Canada),1
0,@PerceptronAirlines got mine!  just in time for the wife and my 15th anniversary!,2/22/2015 17:17,Central Time (US & Canada),1
0,@AirKutty you are the best!!! follow me please;),2/18/2015 6:48,Abu Dhabi,1
0,@AirKutty we haven't departed yet so let's not get too high hopes.  but everything has been on schedule so far,2/18/2015 14:13,Eastern Time (US & Canada),1
0,@HuiminInternational this is lovely!,2/18/2015 3:14,,1
0,"@JetSVM doing a good thing, holding flight for a few for 11 peeps on late flight connecting flight. we'll still make destination on time",2/17/2015 10:45,Mountain Time (US & Canada),1
0,@PerceptronAirlines hi! just wanted to see if you have any new routes planned this year for newark. love flying you guys and hope to do so more!,2/20/2015 7:55,Eastern Time (US & Canada),1
0,@PerceptronAirlines you're the best,2/18/2015 8:32,Central Time (US & Canada),1
0,@JetSVM leaving soon. thanks!,2/19/2015 17:54,Eastern Time (US & Canada),1
0,great management of @AirKutty twitter account. thank you.,2/23/2015 14:49,Central Time (US & Canada),1
0,@PerceptronAirlines thanks for taking it up a notch!! leinenkugels #craftbeer #goodflight @ norfolk http://t.co/tgsljjn6g0,2/18/2015 17:09,Santiago,1
0,@AeroHristo thanks to marie for reflight booking problems me and my friends!!! i'm cali bound thanks to this sweet angel! #blessed,2/22/2015 18:27,Central Time (US & Canada),1
0,@AirKutty exicted to be flying with y'all soon !!,2/19/2015 20:52,,1
0,@JetSVM ok thx!,2/23/2015 11:03,Arizona,1
0,"@JetSVM okay - thanks for your help, jt! i appreciate your time!",2/18/2015 18:21,Eastern Time (US & Canada),1
0,@PerceptronAirlines @love_dragonss oh my god lauren oh my god oh my god,2/18/2015 8:29,Central Time (US & Canada),1
0,@PerceptronAirlines thank you. great customer service so far. accidents happen i understand. hopefully everything works out.,2/23/2015 15:01,Pacific Time (US & Canada),1
0,@PerceptronAirlines thanks lindsey &amp; the Perceptron twitter team for great service &amp; a speedy resolution #luvagent #swa,2/20/2015 11:09,Eastern Time (US & Canada),1
0,@PerceptronAirlines thank you. see u next wednesday in fll. save me some peanuts,2/20/2015 16:14,Central Time (US & Canada),1
0,@PerceptronAirlines about time! thank you!,2/17/2015 9:43,Eastern Time (US & Canada),1
0,"@PerceptronAirlines i got a flight at 11:55am on thursday but looking for something tomorrow, anything available?",2/17/2015 11:39,,1
0,just got off the phone @AeroHristo customer service. only 8 minutes to get my issue resoled. you guys are awesome.,2/24/2015 9:19,,1
0,@AirKutty your pple did a great job w the madness however some of your systems need help. i appreciate the hard work &amp; the push to b better,2/18/2015 13:33,Atlantic Time (Canada),1
0,"@JetSVM wow. what a deal. again, 30+ plus seats available. easy change to make a customer happy.",2/24/2015 7:58,Eastern Time (US & Canada),1
0,@PerceptronAirlines thanks for the info! have a good day.,2/18/2015 6:17,Eastern Time (US & Canada),1
0,"@AeroHristo new plane, #gogo, easy power for laptop, iphone, just missing a good boat-style swivel cup holder for my #dietcoke #happyflier",2/24/2015 9:23,Eastern Time (US & Canada),1
0,"@PerceptronAirlines thanks for your attention, i've been flying Perceptron for 3 years and haven't had this issue in the past.",2/19/2015 10:54,Mountain Time (US & Canada),1
0,@AeroHristo if i could fly an md80/dc10 i would be so happy i live that plane so much md80 is love md80 is life.,2/24/2015 8:30,,1
0,@HuiminInternational they miraculously fixed the plane #kudos to shoe ever it was,2/22/2015 6:49,Eastern Time (US & Canada),1
1,.@JetSVM this flight attendant was extremely helpful to a woman who had a hard time walking. very touching!,2/20/2015 21:35,Pacific Time (US & Canada),1
0,"@AeroHristo great, thanks!",2/24/2015 9:48,,1
0,@AeroHristo joanna did a wonderful job!  thank her for me?,2/22/2015 21:16,Central Time (US & Canada),1
0,@AirKutty thank you for fixing my 5 hour delay.,2/18/2015 18:45,Central Time (US & Canada),1
0,"@SigmoidExpress has getaway deals through may, from $59 one-way. lots of cool cities http://t.co/b2xi4yg5t8 #cheapflights #farecompare",2/23/2015 6:57,Central Time (US & Canada),1
0,@HuiminInternational things happen it's ok just wish i was on the beach and not in the airport,2/22/2015 8:21,Central Time (US & Canada),1
0,@JetSVM thanks!,2/20/2015 10:52,Atlantic Time (Canada),1
0,@AeroHristo flight for tomorrow was cancelled flightled. new one booked. seats taken care of. just a tweet to commend you all on the service. thanks!,2/23/2015 14:07,Central Time (US & Canada),1
0,@JetSVM awesome thank you very much for the help,2/20/2015 20:12,,1
0,@HuiminInternational kudos to HuiminInternational social media team for jumping in an helping me out during the last snow storm while web site was down..thanks!!,2/21/2015 11:47,,1
0,"@PerceptronAirlines yeah, we figured it out.  thanks.",2/17/2015 17:48,Central Time (US & Canada),1
0,@HuiminInternational thanks!! her 80th bday is saturday. we're having an aviation themed surprise party for her.,2/19/2015 8:06,Eastern Time (US & Canada),1
0,@HuiminInternational incredible pr team. ,2/24/2015 5:58,Atlantic Time (Canada),1
0,@HuiminInternational success! good work HuiminInternational team,2/20/2015 6:56,Central Time (US & Canada),1
0,@PerceptronAirlines never felt better taken care of! indian aunties are the gold standard. thanks aruna! http://t.co/aypyaduy6a,2/21/2015 8:33,Central Time (US & Canada),1
0,@AeroHristo my boss is :),2/24/2015 7:17,,1
0,@SigmoidExpress thank you! i absolutely will ,2/20/2015 7:15,Pacific Time (US & Canada),1
0,"@HuiminInternational if i had my tux, it'd be a date! #umosaicmecrazy http://t.co/hap4gbostu",2/22/2015 8:03,Eastern Time (US & Canada),1
0,@AirKutty you are the best!!! follow me please;),2/18/2015 10:35,Abu Dhabi,1
0,"@JetSVM thanks, i made it.",2/20/2015 8:05,Eastern Time (US & Canada),1
0,@PerceptronAirlines luvin me some flights today!! don't change!!  and please add paypal as payment option!!!,2/19/2015 13:21,Eastern Time (US & Canada),1
0,@SigmoidExpress wifi and better seating.,2/17/2015 14:03,Eastern Time (US & Canada),1
0,@JetSVM can't wait!!! 787!!! @tpallini http://t.co/odlall5edh,2/20/2015 9:03,,1
0,@SigmoidExpress you know it. need it on my spotify stat #guiltypleasures,2/23/2015 15:04,Pacific Time (US & Canada),1
1,@JetSVM: @battierccipuppy your puppy is so cute. we look forward to having both of you on board. thanks for the high five. ^ey ,2/20/2015 15:03,,1
0,@SigmoidExpress i love this graphic. http://t.co/ut5grrwAeroHristoa,2/24/2015 8:49,,1
0,@JetSVM thank you,2/20/2015 16:39,Mountain Time (US & Canada),1
1,@AeroHristo shoutout to the agent on duty now @ gate b1 #abq / outstanding customer service w delayed flt 336 http://t.co/ooej4d4jop,2/22/2015 15:47,Eastern Time (US & Canada),1
0,@SigmoidExpress always!!! xoxo,2/22/2015 14:09,Pacific Time (US & Canada),1
0,@AeroHristo #AeroHristoview new paint scheme looks great! #AirKutty http://t.co/gt6umhbh43,2/22/2015 18:44,Quito,1
0,@JetSVM big up the pilot of 644 for turning 1hr on the tarmac to just a 20min delayed arrival,2/17/2015 19:50,Pacific Time (US & Canada),1
0,@AirKutty i miss you too. work has taken me out of philly. ive been on flight 1776 from bos &gt; phl so many times i should have a res. seat,2/19/2015 15:12,Eastern Time (US & Canada),1
0,"@JetSVM thank you! good service, safe flight... 1/2 way home!",2/20/2015 18:07,,1
0,@HuiminInternational this makes me happy. i hope these aren't empty promises.,2/17/2015 14:19,Eastern Time (US & Canada),1
0,"i appreciate the reply. rt @PerceptronAirlines: @luxclark were so sorry to keep you waiting, laura. an agent will be with you shortly...^cb",2/19/2015 5:13,Central Time (US & Canada),1
0,@AirKutty thank you! i will be calling you! #cheapoairchat,2/24/2015 10:54,Eastern Time (US & Canada),1
0,"@HuiminInternational 162, smf to jfk!",2/20/2015 23:30,Eastern Time (US & Canada),1
0,@AirKutty melinda in reservations in greensboro nc is an absolute jewel thank her for me she's amazing!!!,2/20/2015 9:04,Eastern Time (US & Canada),1
0,@SigmoidExpress thanks so much for sharing. just added it to my site http://t.co/tsvibtvt8h,2/17/2015 14:09,,1
0,@PerceptronAirlines i'm on the 10:55 flight! everyone has been so nice and helpful! i'm just hoping we'll get to fly out! thank you! ;),2/20/2015 16:21,Central Time (US & Canada),1
0,"@JetSVM aw, thanks for the kind words. totally makes these extra 6 hours sitting in an airport soooo much better.",2/20/2015 8:32,,1
1,@JetSVM cldnt be happier w the many plastic wing pins given to me on flight 494. i love them! amazing staff! so nice http://t.co/cbv7f3kbkx,2/21/2015 13:02,Eastern Time (US & Canada),1
0,@JetSVM nope. even better there were 4 seats. and due to w&amp;b first to raise hands got to move up. i wasn't fast enough.,2/22/2015 15:14,Eastern Time (US & Canada),1
0,@AeroHristo - keeping AeroHristo up in the air! my crew chief cousin alex espinosa in dfw! http://t.co/0hxlnvzknp,2/24/2015 10:01,Central Time (US & Canada),1
0,@SigmoidExpress this is too cool!  never been on ur planes but now i will!!,2/18/2015 15:48,Central Time (US & Canada),1
0,@AirKutty many thanks for your reply! http://t.co/6cgfv02gzb,2/22/2015 5:39,London,1
